date,resolutionnr,resolution,pagenr
1619-01-12 00:00:00,85," Ter vergadering compareert Carleton. Hij dient zijn propositie ook schriftelijk inen verzoekt er zo spoedig mogelijk op te resolveren 3 :    De opdracht waarmee de gezanten van H.H.M, naar Jacobus I gekomen zijn geeft de koning reden tot grote ontevredenheid. Hun komst was al vertraagd door lange delibe-raties en uitstel, en nu blijken de gezanten alleen gelast te zijn inzake de handel in Oost-Indi� en de walvisvangst in het noorden en niet inzake de draperie en de tarra, de visse-rij rondom Groot-Brittanni� en de gelduitvoer. Dit ondanks het feit dat Carleton hier-op in zijn laatste proposities had aangedrongen. Bovendien is de lastgeving alleen vast-gelegd in eenvoudige geloofsbrieven en niet in een commissie of toereikende machti-ging-   N u is het wel zo, dat de beide eerste punten het dringendst een bespreking nodighebben. Maar de draperie is al een oud onderhandelingspunt, de visserij heeft onlangstot gewelddadigheden aanleiding gegeven en het geldvraagstuk moet nodig geregeldworden. De ontoereikendheid van de lastgeving is des te minder te verontschuldigendoordat noch H.H.M, noch hun ambassadeur bij Z.M. ooit hebben laten blijken dat delastgeving beperkt zou zijn. Doordat H.H.M, in gebreke zijn gebleven Carleton hiervanop de hoogte te brengen is hij hiervoor nu door Z.M. berispt.   Wat de visserij betreft, de gezanten hebben de rechten van de Republiek gebaseerdop het volkenrecht, hetgeen volgens Z.M. afwijkt van het antwoord van H.H.M, van 5juni 1618. Hierin werden de rechten gebaseerd op oude verdragen, vooral op dat met Karel V van 1550. De rechten op de visserij vormen een van de punten van soevereini-teit van Z.M. en worden door alle andere vorsten en staten erkend. Het komt Z.M.vreemd voor dat een nog zo jonge staat hem een van zijn oudste en voornaamste rechtenzou betwisten. Z.M. ,,qui est Ie plus grand prince insulaire qui soit"" is goed op de hoogte",14
1619-01-12 00:00:00,86," Johan Doubleth remonstreert dat H.H.M, hem gelast hebben van het onlangs uitFrankrijk gekomen geld 27.000 gld. te betalen aan o.a. de in aug. jl. vervallen maandsoldij van de Franse regimenten. Op dit bedrag is hem echter 12.372 pd,, 5 st. gekortwegens o.a. aan Chastillon uitbetaalde gelden. Hem is verklaard dat dit bedrag uit deeerstkomende uit Frankrijk te ontvangen gelden gerembourseerd zal worden. Hijvraagt de mening van H.H.M, hierover.    Rekest en bijlagen worden voor onderzoek en advies aan De Bie en de commiezenvan de tresorie gegeven (30, 242).",15
1619-01-15 00:00:00,87, De magistraat van Tiel beveelt dd. 28 dec. 1618 Arent Vijgh aan voor het vacantesergeant-majoorsambt aldaar. Advies wordt gevraagd aan Maurits en de Raad van Sta-te (1618 no. 3133).,15
1619-01-15 00:00:00,88," Ontvangen een brief van Erentreiter, dd. Emden 27 dec. 1618 o.s. a , met berichtenover de toestand aldaar (80, 93).",15
1619-01-15 00:00:00,89, Brederode bericht dd. Heidelberg 31 dec. 1618 a over de toestand in Bohemen.,15
1619-01-15 00:00:00,90," De gezanten in Engeland zenden dd. Londen 3 jan. a de stukken betreffende hunbesogne met de raad van de koning over. De provincies verzoeken een kopie hiervan,mede om zich te beraden over de door de raad verlangde nadere lastgeving (85, 117).",15
1619-01-15 00:00:00,91," Carleton compareert en presenteert Thomas Goad, doctor in de theologie, die dedeken van Windsor a (die ziek is) zal vervangen op de Synode. Goad houdt een oratie,waarin hij de genegenheid van Jacobus I jegens de Republiek roemt en haar vermaanttot eenheid en vrede.   H.H.M, zullen deze presentatie aan hun commissarissen-politiek berichten. Goaddient ontvangen en gelogeerd te worden als de andere theologen. Als de deken op zijnterugreis Dordrecht passeert mag hem enig reisgeld gegeven worden. Op een vereringvoor hem zal gelet worden als hierop in het algemeen geresolveerd wordt.   De Jonge en Aertsma worden gecommitteerd om de deken te gaan bezoeken, hem tebedanken voor de door hem bewezen diensten en hem goede reis te wensen.",15
1619-01-15 00:00:00,92," Een rekest van Caspar van Donderen wordt aan Gecommitteerde Raden ter Admiraliteit te Dokkum gegeven, met de last suppliant te betalen als de andere stuurlie-den a (72).",16
1619-01-15 00:00:00,93," Vooght, De Jonge en Schaffer rapporteren dat zij Maurits verwelkomd hebbenen hem bedankt hebben voor de door hem in Utrecht ten behoeve van de welstand engoede regering van die provincie verrichte diensten. Z.Ex. heeft hierop zijn besogne teUtrecht meegedeeld en gezegd dat de Staten van Utrecht zijn handelingen in een forme-le akte a hebben goedgekeurd (83, 137).   Vervolgens brengen rapporteurs de adviezen van Maurits op de aan hem overge-brachte punten over:   a. Op het aanbod van de commandeur van Algiers zou men in kunnen gaan als ervrede was. Daar er nu echter oorlog is moet men de zaak op zijn beloop laten en naderbericht afwachten (50, 353).   b. Alvorens te resolveren op de zaken van Oost-Friesland moet men eerst nader be-richt van de gecommitteerden afwachten (88, 98).   c. Op voorstel van Z.Ex. zijn enige woorden in het concept-antwoord aan de stendenvan Bohemen veranderd (76, 113).   d. Over het voorstel een oorlogsschip ter bestrijding van de Franse zeerovers lig-plaats te laten kiezen bij het Ile de R� wil Z.Ex. eerst met Amsterdam spreken (81,120).   N a deliberatie conformeren H.H.M, zich aan de adviezen onder a, b en d. Het con-cept-antwoord aan de stenden wordt nog niet gearresteerd.",16
1619-01-15 00:00:00,94," Daar de berichten uit Spanje aanhouden dat de koning aldaar een armada van150 schepen uitrust, wordt op advies van Maurits aan de Admiraliteitscolleges geschre-ven"" dat zij bij ieder die uit Spanje komt inlichtingen moeten inwinnen over deze uitrus-ting en dat zij moeten berichten hoeveel schepen zij in geval van nood gereed kunnenmaken. Tevens moeten zij adviseren hoe uitvoer van want en scheepsmunitie tegenge-gaan en verboden kan worden (106, 384).",16
1619-01-15 00:00:00,95," Het College ter Admiraliteit te Hoorn of Enkhuizen dient de rekening van JanSimonsz. Blauhulck van de kosten die aan het schip van de koning van Frankrijk (datlater gezonken is) besteed zijn, op te nemen11 (61, 242).",16
1619-01-15 00:00:00,96," Friedrich, hertog in Lijf- en Koerland, verzoekt dd. 15 okt. 1618 zijn gebruikelij-ke hoeveelheid Rijnwijn vrij te mogen uitvoeren.   De brief dient eerst op de juiste wijze opgesteld te worden ,,ende nyet boven geschre-ven"".",16
1619-01-15 00:00:00,97," De ingelanden van de ge�nundeerde polders van Glimes, Vrouwenlandt, DryeAmelandt, Noortlandt, Scherhouders polder en de annexe polders van Vossemeer, ge-legen onder Brabant en Zeeland tegenover het eiland Tholen (volgens een bijgaandekaart), verzoeken octrooi om deze polders te mogen bedijken.   Advies wordt gevraagd aan Maurits en Gecommitteerde Raden van Zeeland.",16
1619-01-16 00:00:00,98," Ontvangen een brief van de gecommitteerden in Oost-Friesland, dd. Emden 9jan. a . Zij berichten hun goede aankomst aldaar en wat zij zijn begonnen te doen (93, 135).",17
1619-01-16 00:00:00,99," Het advies van de Raad van State van 8 jan. op het door Hindersson verzochte pardon wordt gelezen. Op verzoek van Gelderland wordt niet geresolveerd (43, 249).",17
1619-01-16 00:00:00,100," Thomas Baecker, Engelsman en laken verver te Amsterdam, verzoekt voor 12jaar octrooi om op de Engelse wijze perpetuanen in allerlei lichte kleuren te mogen verven.    Advies wordt gevraagd aan de magistraat van Amsterdam"".",17
1619-01-16 00:00:00,101, Joseph Pallache krijgt brieven van voorschrijven aan de koning van Polen en de raad van Danzig voor de vrijlating van zijn aldaar aangehouden zoons (582).,17
1619-01-16 00:00:00,102," Maurits heeft H.H.M, wederom gevraagd erop te letten of het bij de huidige stand van zaken tussen de koning van Spanje en Veneti� niet raadzaam zou zijn met Veneti� in nadere betrekking of alliantie te komen. H.H.M, zouden kunnen beloven Veneti� tegen Spanje bij te staan met 12 oorlogsschepen. Veneti� zou dan H.H.M., als zij in oorlog zijn, met een gelijkwaardige hoeveelheid geld kunnen steunen.    De provincies zullen zich hierop nader beraden (1618 no. 3251, 186).",17
1619-01-16 00:00:00,103," Hans van Loon, Claes Andriesz., Jan van Straten, Samuel Godin, Nicolaes de Gardin en andere Amsterdamse kooplieden krijgen brieven van voorschrijven aan de Aartshertogen voor de vrijlating van hun schipper Anthonis Harmansz. en schip de Fortuyn"" (1618 no. 3659, 2269).",17
1619-01-16 00:00:00,104," Het College ter Admiraliteit te Amsterdam schrijft dd. 15 jan.' 1 dat de kooplie- den, die bereid zijn de chiaus en zijn gevolg van 15 � 16 man naar Marseille te brengen, dat alleen willen doen voor 3.000 pd. Hun schip is nu echter lek en moet verdubbeld worden. H.H.M, wordt verzocht erop te letten of er elders niet een schip gereed ligt dat minder last van het ijs zal hebben (47, 133).",17
1619-01-16 00:00:00,105, Suriano compareert. Hij heeft uit Napels bericht ontvangen dat er in de Repu- bliek schepen voor de onderkoning uitgerust zouden worden. Hij vraagt hiertegen op te treden en te verbieden dat er munitie en scheepsbenodigdheden geleverd worden a (144).,17
1619-01-16 00:00:00,106," Met advies van Maurits wordt besloten aan de Admiraliteitscolleges te schrij- ven gedeputeerden te zenden voor een besogne over de beveiliging van de zee in het komende seizoen en het bouwen van enige nieuwe schepen. De gedeputeerden dienen te weten over hoeveel en wat voor oorlogsschepen en stukken geschut zij beschikken en van wat voor schepen er in geval van nood gebruik gemaakt kan worden. H.H.M, heb- ben bericht gekregen dat er in Spanje een grote armada uitgerust wordt.",17
1619-01-17 00:00:00,107," Tapijtwerker Merten Reynbouts, geboren te Brussel, is om de gereformeerdereligie vrij te kunnen beoefenen naar de Republiek gekomen en wil zich in Den Haagvestigen. Hij heeft van de magistraat al enige voordelen gekregen en verzoekt H.H.M.nu hen te mogen dienen in het vervaardigen van nieuwe en het schoonmaken en onder-houden van oude tapijten, om zo meer middelen van bestaan te hebben"" (189).",18
1619-01-17 00:00:00,108," Daniel Coppens, koopman te Amsterdam, en David Robbaert, oud-burgemee-ster en koopman te Nieuwpoort, krijgen brieven van voorschrijven aan de hoge en lagejustitie te Sevilla. Hun goederen zijn aldaar in beslag genomen door Bernaldo Peres a .",18
1619-01-17 00:00:00,109," Fran�ois Schillemans krijgt octrooi met verbod tot het namaken van zijn teke-ning (gereed gemaakt om in het koper te snijden) van de Synode. Dit octrooi verbiedtaan anderen niet hun eigen werk te mogen drukken en uitgeven ; ' ( 1618 nr. 3923,1616).",18
1619-01-17 00:00:00,110," De declaratie van de onkosten van het verblijf van de gecommitteerden van delandgraaf van Hessen, gaande naar de Synode, ten huize van Claes Claesz., waard in,,de Doelen"" in Den Haag, ten bedrage van 294 gld., 7 st., wordt voor onderzoek inhanden van De Bie gesteld 3 .",18
1619-01-18 00:00:00,111," Ter vergadering compareren Brederode, Muys, Fokelius en Hommius, gecom-mitteerden van de commissarissen-politiek op de Synode. In aanwezigheid van Mauritsen Willem Lodewijk brengen zij rapport uit over hetgeen er heeft plaatsgevonden op deSynode sedert de door H.H.M, genomen resolutie op het laatste rapport. Alle bijbeho-rende stukken worden gelezen 3 .   De gedeputeerden die de vorige resolutie hebben opgesteld worden nu weer gecom-mitteerd om naar de uitgebrachte adviezen een resolutie op te stellen (63, 112).",18
1619-01-18 00:00:00,112," De concept-resolutie op het rapport van de gecommitteerden wordt gearre-steerd 3 :   D e Staten-Generaal hebben de handelingen van de Synode en de antwoorden van degeciteerde Remonstranten over de periode 3-14 januari gelezen, in het bijzonder hetantwoord van de geciteerden van 11 jan., de pogingen van de commissarissen-politiekop 12 jan. om de geciteerden tot gehoorzaamheid te brengen, de verklaringen van deze",18
1619-01-18 00:00:00,113," De secrete instructie voor Frenck wordt nog niet gearresteerd. Wel wordt hetantwoord op zijn propositie gearresteerd a (93, 121).",19
1619-01-18 00:00:00,114, Generaal meester Van der Meyden dient een geschrift* in met enige considera-ties betreffende muntzaken. Op hun verzoek krijgen enige provincies een kopie.,19
1619-01-18 00:00:00,115," De onlangs door de koning van Zweden overgezonden stukken, waarop zijnvrees gegrond is dat de koning van Denemarken Elfsborg niet zal teruggeven, wordengelezen.   De gezanten in Engeland worden hiervan op de hoogte gesteld. Zij dienen Jacobus Ite verzoeken bijtijds tussen beide koningen te bemiddelen (1618 no. 4104, 416).   De gezanten dienen ook de berichten over een Spaanse armada aan Z.M. over tebrengen en hem te verzoeken zijn maatregelen te nemen.",19
1619-01-18 00:00:00,116," Fran�ois van den Cruyce, drukker te Middelburg, krijgt 18 gld. voor de aanbie-ding van een boekje aan H.H.M, ,,houdende de beduydinge van de com�te die haeronlancx verthoont heeft"" 3 .",19
1619-01-18 00:00:00,117," Holland wordt vermaand zij n advies op de laatste propositie van Carleton op testellen (90, 131).",19
1619-01-18 00:00:00,118," In antwoord op de brief van H.H.M, van 22 dec. 1618 deelt het College ter Ad-miraliteit te Rotterdam bij brief dd. 16jan. : ' de redenen mee waarom het te Grave delangs komende ossen belast heeft. Het laat de beslissing hierin aan H.H.M, over (1618no. 4087, 1800).",19
1619-01-18 00:00:00,119," Hetzelfde College schrijft in een brief dd. 17 jan. a dat Joris Carelsz. geprobeerdheeft H.H.M, te bedriegen. Hierop wordt niet geresolveerd11 (72).",19
1619-01-19 00:00:00,120," Brieven worden gelezen van:   a. Aitzema, dd. L�beck 24 dec. 1618 a ;   b. Langerack, dd. Parijs 11 jan. b (twee brieven). Daar hij nog voorstelt een oorlogs-schip te leggen voor het Ile de R� wordt besloten de Franse ambassadeurs om hun me-ning te vragen c (93, 339).",20
1619-01-19 00:00:00,121," De memorie voor Frenck wordt met meerderheid van stemmen gearresteerd 3 :   I. Hij dient zich zo spoedig mogelijk naar Bohemen te begeven en de stenden te ver-zekeren dat H.H.M, hun beider zaken voor een en dezelfde houden. In de kerken van deRepubliek wordt voor een goede afloop van de Boheemse zaak gebeden.   II. Hij dient de stenden voor te houden dat zij niet zonder vooroverleg met de vor-sten en stenden van de gereformeerde religie met de vijand in onderhandeling moetentreden. Als de stenden H.H.M, hierin ook betrekken mag Frenck hun verzekeren datH.H.M, niet alleen raad maar ook daadwerkelijke hulp zullen bieden.   III. Hij dient de stenden aan te raden voor de betaling van hun oorlogslasten contri-buties in te stellen.   De gedeputeerden van Friesland en Groningen hebben er bezwaar tegen deze aktevanwege de Staten-Generaal te laten tekenen. Zij zijn hierin niet gelast. Zij bieden aandeze zaak aan hun principalen aan te bevelen (113, 222).",20
1619-01-19 00:00:00,122," Een rekest van Dierck Bordt, Jan Ruysch, Jan van Steenbergen, CornelisRuysch, Jan Arentsz. en Pieter Stalpaert van der Wijle, klerken ter griffie, wordt inhanden gesteld van diegenen die de instructie voor de klerken hebben opgesteld. Zijdienen ook aandacht te schenken aan de door de griffier gehouden remonstrantie. Hol-land en Zeeland zijn van mening dat de klerk Van der Borch het pensioen van DanielTresel moet genieten en zijn baan moet voortzetten (1357).",20
1619-01-19 00:00:00,123, Op verzoek van Herman en Dirck Wernersz. en Henrick Fritz wordt hun rekestaan de magistraat van Amsterdam gezonden 3 .,20
1619-01-19 00:00:00,124," Maandag a.s. {21 jan.) zal het muntbesogne met voorrang begonnen worden(77, 134).",20
1619-01-19 00:00:00,125, Kolonel Famars verzoekt een traktement als kolonel Hindersson. Nagezien zalworden wat laatstgenoemde heeft gekregen 3 .,20
1619-01-19 00:00:00,126," Dorth, Teylingen en De Jonge brengen rapport uit over de rekesten van VanStralen. Besloten wordt advies te vragen aan de Hoge Raad 3 (21, 252).",20
1619-01-21 00:00:00,127," Het rekest van Pierre de Quesnoy, koopman te Middelburg, wordt aan Lange-rack gezonden 3 . Hij dient suppliant te helpen uitvoering van de rechtspraak in zijn zaakte verkrijgen.",21
1619-01-21 00:00:00,128," De volgende brieven worden gelezen:   a. Van N.N., geschreven te Madrid op 24 dec. 1618, met voornamelijk berichten overde uitrusting van de armada (106, 143);   b. Van Haga, dd. Constantinopel 20 nov. 1618 a , met het bericht dat de Turken dePerzen hebben verslagen bij Tauris (275).",21
1619-01-21 00:00:00,129," Op de remonstrantie van de graaf van Egmond, prins van Ga vre, wordt beslo-ten dat hij vrij van convooi en licent een schip met 200 ton turf voor de huishouding vande weduwe van Lamoraal, graaf van Egmond, naar Mechelen mag zenden.",21
